lot_number,salesforce_id,supplier_name,
1,001b000003OCf7gAAD,Abaco SpA
1,0010N00004XKNCYQA5,ABILITY2CODE LIMITED,
2,0010N00004XKNCYQA5,ABILITY2CODE LIMITED,
1,0010N00004XKN7fQAH,ABSOLUTE MEDIA SOLUTIONS LIMITED,
2,0010N00004XKN7fQAH,ABSOLUTE MEDIA SOLUTIONS LIMITED,
4,0010N00004XKN7fQAH,ABSOLUTE MEDIA SOLUTIONS LIMITED,
1,0010N00004XKNF9QAP,ABSURD LTD,
1,0010N00004XKN7VQAX,ACADEMY SOLUTIONS LIMITED,
2,0010N00004XKN7VQAX,ACADEMY SOLUTIONS LIMITED,
1,001b000003OCdh1AAD,Acasta Ltd
2,001b000003OCdh1AAD,Acasta Ltd
1,0010N00004XKNJMQA5,ACCEDIA AD,
2,0010N00004XKNJMQA5,ACCEDIA AD,
1,0010N00004XKNGDQA5,ACCELERATERPA LIMITED,
2,0010N00004XKNGDQA5,ACCELERATERPA LIMITED,
1,001b000003OCcasAAD,Accenture (UK) Ltd
2,001b000003OCcasAAD,Accenture (UK) Ltd
1,001b000003OCdxEAAT,Access Computer Consulting plc
2,001b000003OCdxEAAT,Access Computer Consulting plc
1,0010N00004XKNIIQA5,ACCESS JOBS (EUROPE) LTD,
2,0010N00004XKNIIQA5,ACCESS JOBS (EUROPE) LTD,
4,0010N00004XKNIIQA5,ACCESS JOBS (EUROPE) LTD,
1,001b000003YNpUvAAL,ACCIPIO LIMITED
2,001b000003YNpUvAAL,ACCIPIO LIMITED
2,001b000003UpHdgAAF,Accordant Solutions Limited,
1,001b000003U1y7FAAR,ACCORDIO LIMITED
2,001b000003U1y7FAAR,ACCORDIO LIMITED
1,001b000003YNpulAAD,ACCOUNT-ABILITY LIMITED,
1,001b000003OCdc9AAD,Acentria IT Limited
2,001b000003OCdc9AAD,Acentria IT Limited
1,001b000003YOonLAAT,ACF TECHNOLOGIES (UK) LIMITED,
2,001b000003YOonLAAT,ACF TECHNOLOGIES (UK) LIMITED,
1,001b000003OCce6AAD,Actica Consulting Ltd
2,001b000003OCce6AAD,Actica Consulting Ltd
2,001b000003OCeBTAA1,Actineo Consulting LLP,
1,001b000003OCdUaAAL,Acuity Business Solutions
2,001b000003OCdUaAAL,Acuity Business Solutions
1,001b000003OCdQOAA1,Acuma Solutions Limited
2,001b000003OCdQOAA1,Acuma Solutions Limited
3,001b000003OCdQOAA1,Acuma Solutions Limited
4,001b000003OCdQOAA1,Acuma Solutions Limited
1,001b000003OCeAaAAL,Ad Hoc Global Ltd
2,001b000003OCeAaAAL,Ad Hoc Global Ltd
4,001b000003OCeAaAAL,Ad Hoc Global Ltd
1,001b000003OCdh2AAD,adappt
2,001b000003OCdh2AAD,adappt
1,001b000003g7zxaAAA,AdaptDev Ltd,
2,001b000003g7zxaAAA,AdaptDev Ltd,
1,0010N00004JDfs0QAD,ADAPTIVE LAB LIMITED,
2,0010N00004JDfs0QAD,ADAPTIVE LAB LIMITED,
1,001b000003VXegKAAT,Adaptive Web Ltd,
2,001b000003g7zsRAAQ,Adarga Ltd,
1,001b000003OCdh3AAD,Adatis Consulting Limited
2,001b000003OCdh3AAD,Adatis Consulting Limited
1,001b000003OCdQ3AAL,Adept4 Ltd
2,001b000003OCdQ3AAL,Adept4 Ltd
1,001b000003OCdyyAAD,Adetiq Limited,
1,001b000003OCeBVAA1,Adexchange Media Ltd,
1,001b000003OCeBWAA1,Adhunter Limited
2,001b000003OCeBWAA1,Adhunter Limited
2,001b000003g7zrWAAQ,ADM Software Solutions Ltd,
2,0010N00004XKN94QAH,ADORO MEDIA LIMITED,
1,001b000003g7zwiAAA,AdRoc Group
2,001b000003g7zwiAAA,AdRoc Group
1,001b000003OCcdfAAD,Advalus Ltd
2,001b000003OCcdfAAD,Advalus Ltd
1,0010N00004Pjww0QAB,ADVANCE SEVEN LIMITED,
2,0010N00004Pjww0QAB,ADVANCE SEVEN LIMITED,
1,001b000003OCdUdAAL,Advanced 365 Ltd
2,001b000003OCdUdAAL,Advanced 365 Ltd
2,0010N00004TBUskQAH,ADVANCED CLINICAL SOLUTIONS LTD,
1,001b000003OCeBXAA1,Advanced Digital Institute,
2,001b000003OCeBXAA1,Advanced Digital Institute,
1,0010N00004XKNERQA5,ADVANCED SYSTEMS KAPABILITY LTD,
2,0010N00004XKNERQA5,ADVANCED SYSTEMS KAPABILITY LTD,
1,001b000003OCdbFAAT,Advanced Systems Understanding Ltd
2,001b000003OCdbFAAT,Advanced Systems Understanding Ltd
4,001b000003OCdbFAAT,Advanced Systems Understanding Ltd
1,001b000003OCdUfAAL,Advent IM
2,001b000003OCdUfAAL,Advent IM
1,0010N00004XKNA4QAP,ADVENTO STAFFING LIMITED,
2,0010N00004XKNA4QAP,ADVENTO STAFFING LIMITED,
1,001b000003OCdd9AAD,Advice Cloud Limited
2,001b000003OCdd9AAD,Advice Cloud Limited
1,001b000003OCe68AAD,Advocacy & Interaction Limited,
2,001b000003OCe68AAD,Advocacy & Interaction Limited,
1,001b000003OCdJvAAL,AECOM
1,001b000003OCdeKAAT,Aerian Studios Ltd
2,001b000003OCdeKAAT,Aerian Studios Ltd
1,001b000003YNvkuAAD,AEROSPACE & AIRWORTHINESS CONSULTANCY ENTERPRISES LIMITED,
2,001b000003YNvkuAAD,AEROSPACE & AIRWORTHINESS CONSULTANCY ENTERPRISES LIMITED,
1,001b000003OCdUgAAL,Affinity Digital (Tech) Ltd
2,001b000003OCdUgAAL,Affinity Digital (Tech) Ltd
1,001b000003OCe8GAAT,Affinity Works Limited
2,001b000003OCe8GAAT,Affinity Works Limited
1,0010N00004Pjww2QAB,AFFINUS LIMITED,
2,0010N00004Pjww2QAB,AFFINUS LIMITED,
1,0010N00004XKNAvQAP,AFH COMMUNICATIONS LIMITED,
2,0010N00004XKNAvQAP,AFH COMMUNICATIONS LIMITED,
4,0010N00004XKNAvQAP,AFH COMMUNICATIONS LIMITED,
1,001b000003OCdpmAAD,After the Flood,
2,001b000003OCdpmAAD,After the Flood,
1,001b000003OCeBYAA1,Agenor Technology,
2,001b000003OCeBYAA1,Agenor Technology,
1,0010N00004Pjx2KQAR,AGENTO DIGITAL LTD
2,0010N00004Pjx2KQAR,AGENTO DIGITAL LTD
1,0010N00004XKNH7QAP,AGGIT LIMITED,
2,0010N00004XKNH7QAP,AGGIT LIMITED,
1,0010N00004XKNCiQAP,AGILE BUSINESS PROCESS UK LIMITED,
2,0010N00004XKNCiQAP,AGILE BUSINESS PROCESS UK LIMITED,
1,001b000003OCdbHAAT,Agile Byte Limited
2,001b000003OCdbHAAT,Agile Byte Limited
1,001b000003OCdUhAAL,Agile Collective Ltd
2,001b000003OCdUhAAL,Agile Collective Ltd
1,0010N00004XKNIAQA5,AGILE DELIVERANCE LTD,
2,0010N00004XKNIAQA5,AGILE DELIVERANCE LTD,
1,001b000003qmL4wAAE,Agile Experts,
2,001b000003qmL4wAAE,Agile Experts,
1,0010N00004XKNGkQAP,AGILE GLOBAL LIMITED,
2,0010N00004XKNGkQAP,AGILE GLOBAL LIMITED,
1,001b000003g7zj9AAA,Agile Management Solutions,
2,001b000003g7zj9AAA,Agile Management Solutions,
1,001b000003YNx0HAAT,AGILE RECRUITMENT LTD.,
2,001b000003YNx0HAAT,AGILE RECRUITMENT LTD.,
1,001b000003OCdh6AAD,Agile Solutions Ltd
2,001b000003OCdh6AAD,Agile Solutions Ltd
2,0010N00004XKNDCQA5,AGILE STRATEGY DESIGN LTD,
1,0010N00004XKNE8QAP,AGILEDNA CONSULTANCY LTD,
2,0010N00004XKNE8QAP,AGILEDNA CONSULTANCY LTD,
1,001b000003OCdXLAA1,agileKRC Limited
2,001b000003OCdXLAA1,agileKRC Limited
1,0010N00004Pjww4QAB,AGILESPHERE CONSULTING (UK) LIMITED,
2,0010N00004Pjww4QAB,AGILESPHERE CONSULTING (UK) LIMITED,
1,001b000003OCdeMAAT,Agilesphere LLP
2,001b000003OCdeMAAT,Agilesphere LLP
1,001b000003OCdoVAAT,Agilient
2,001b000003OCdoVAAT,Agilient
1,001b000003OCckCAAT,Agilisys Ltd
2,001b000003OCckCAAT,Agilisys Ltd
2,001b000003OCe8XAAT,Agilitas Consulting Services Ltd,
1,001b000003qmL5LAAU,Agility Management Solutions Limited,
2,001b000003qmL5LAAU,Agility Management Solutions Limited,
1,001b000003YNx0iAAD,AGILITYWORKS LIMITED,
2,001b000003YNx0iAAD,AGILITYWORKS LIMITED,
2,0010N00004PjxLjQAJ,AGILTIMA LIMITED,
1,001b000003g8027AAA,Agilysts,
2,001b000003g8027AAA,Agilysts,
4,001b000003g8027AAA,Agilysts,
1,0010N00004XKNGjQAP,AGNIFIX LTD,
2,0010N00004XKNGjQAP,AGNIFIX LTD,
1,0010N00004GMX7rQAH,AHA ANALYTICS LTD,
2,0010N00004GMX7rQAH,AHA ANALYTICS LTD,
1,001b000003OCe93AAD,AHE Partnership Limited
2,001b000003OCe93AAD,AHE Partnership Limited
1,0010N00004Pjx1LQAR,AHLC CONSULTING LIMITED,
2,0010N00004Pjx1LQAR,AHLC CONSULTING LIMITED,
1,001b000003qmL5NAAU,Aidev Limited,
2,001b000003qmL5NAAU,Aidev Limited,
1,0010N00004dKdGYQA0,AIGENPULSE LIMITED,
2,0010N00004dKdGYQA0,AIGENPULSE LIMITED,
1,0010N00004XKNF6QAP,AIM COMPUTING LTD,
2,0010N00004XKNF6QAP,AIM COMPUTING LTD,
1,001b000003qmL2bAAE,AIMES Management Services Limited
2,001b000003qmL2bAAE,AIMES Management Services Limited
2,0010N00004XKNFZQA5,AIOE LTD,
1,001b000003OCdnxAAD,Airbus Defence and Space (Trading name of Airbus Defence and Space Ltd)
2,001b000003OCdnxAAD,Airbus Defence and Space (Trading name of Airbus Defence and Space Ltd)
1,001b000003OCdL9AAL,Aire Logic Limited
2,001b000003OCdL9AAL,Aire Logic Limited
1,001b000003qmL0tAAE,AIRIS LIMITED,
2,001b000003qmL0tAAE,AIRIS LIMITED,
1,001b000003OCeBcAAL,Airpoint Limited,
2,001b000003OCeBcAAL,Airpoint Limited,
1,0010N00004PjxLlQAJ,AIRWALK CONSULTING LTD,
2,0010N00004PjxLlQAJ,AIRWALK CONSULTING LTD,
1,001b000003OCd8bAAD,Airwave Solutions Limited
2,001b000003OCd8bAAD,Airwave Solutions Limited
1,001b000003qmL6vAAE,AJACO
2,001b000003qmL6vAAE,AJACO
3,001b000003qmL6vAAE,AJACO
4,001b000003qmL6vAAE,AJACO
2,001b000003g7zsXAAQ,Ajile Ltd - Delivery Manager & Test manager services,
1,0010N00004XKNDoQAP,AJOONI LTD,
2,0010N00004XKNDoQAP,AJOONI LTD,
1,001b000003OCeBdAAL,AK718 LTD,
2,001b000003OCeBdAAL,AK718 LTD,
4,001b000003OCeBdAAL,AK718 LTD,
1,001b000003YNyr3AAD,AKENDI UK LIMITED,
2,001b000003YNyr3AAD,AKENDI UK LIMITED,
1,001b000003g7zi6AAA,Aker Systems Limited
2,001b000003g7zi6AAA,Aker Systems Limited
1,0010N00004Pjww5QAB,AKIKO DESIGN LIMITED,
2,0010N00004Pjww5QAB,AKIKO DESIGN LIMITED,
1,0010N00004XKNHLQA5,AKTO LTD,
2,0010N00004XKNHLQA5,AKTO LTD,
4,0010N00004XKNHLQA5,AKTO LTD,
1,0010N00004XKNF8QAP,ALAN JENNINGS LTD,
2,0010N00004XKNF8QAP,ALAN JENNINGS LTD,
1,0010N00004W24zWQAR,ALBANY BECK CONSULTANCY SERVICES LTD
2,0010N00004W24zWQAR,ALBANY BECK CONSULTANCY SERVICES LTD
2,0010N00004XKNF5QAP,ALBANY TECHNOLOGY LIMITED,
1,001b000003OCdUjAAL,Alchemmy Consulting Ltd
2,001b000003OCdUjAAL,Alchemmy Consulting Ltd
1,001b000003YNccLAAT,ALDERMAN LIMITED,
2,001b000003YNccLAAT,ALDERMAN LIMITED,
1,001b000003g7zwLAAQ,Alesto Ltd
2,001b000003g7zwLAAQ,Alesto Ltd
4,001b000003g7zwLAAQ,Alesto Ltd
1,0010N00004XKNJgQAP,ALF DESIGN STUDIO,
1,001b000003g7zubAAA,Aljezza,
2,001b000003g7zubAAA,Aljezza,
2,0010N00004JEks9QAD,ALL ABOUT THE SME LTD,
1,001b000003VXegSAAT,Allot Limited,
2,001b000003VXegSAAT,Allot Limited,
1,001b000003OCdoGAAT,Allsop Consulting Ltd,
2,001b000003YNg4TAAT,ALLYANCE LIMITED,
4,001b000003YNg4TAAT,ALLYANCE LIMITED,
1,001b000003YNg4XAAT,ALLYSKY LIMITED,
2,001b000003YNg4XAAT,ALLYSKY LIMITED,
1,001b000003OCchQAAT,Alpine Resourcing Limited
2,001b000003OCchQAAT,Alpine Resourcing Limited
1,001b000003OCdbNAAT,Alscient Limited
2,001b000003OCdbNAAT,Alscient Limited
1,001b000003VXegTAAT,Altacom Ltd,
2,001b000003VXegTAAT,Altacom Ltd,
1,001b000003YNh3IAAT,ALTIS GLOBAL LIMITED
2,001b000003YNh3IAAT,ALTIS GLOBAL LIMITED
2,001b000003YNhR3AAL,ALTIUS VA LIMITED,
1,0010N00004XKNFAQA5,ALTOSTACK LIMITED,
2,0010N00004XKNFAQA5,ALTOSTACK LIMITED,
2,001b000003YNhTEAA1,ALYSIUM CONSULTING LIMITED,
1,0010N00004XKN7gQAH,AM INDUSTRIAL LIMITED,
2,0010N00004XKN7gQAH,AM INDUSTRIAL LIMITED,
1,001b000003OCdhJAAT,Amadeus Software Limited
2,001b000003OCdhJAAT,Amadeus Software Limited
1,001b000003qmL0qAAE,AMDH Services Limited,
2,001b000003qmL0qAAE,AMDH Services Limited,
1,001b000003VXeVIAA1,Ameo Professional Services LTD,
2,001b000003VXeVIAA1,Ameo Professional Services LTD,
1,001b000003OCdF1AAL,AMETHYST RISK MANAGEMENT LTD
2,001b000003OCdF1AAL,AMETHYST RISK MANAGEMENT LTD
1,0010N00004Pjx1NQAR,AMEY OWR LIMITED,
2,0010N00004Pjx1NQAR,AMEY OWR LIMITED,
1,001b000003OCeBfAAL,Amido Ltd
2,001b000003OCeBfAAL,Amido Ltd
2,0010N00004PNSTFQA5,AMP TECH ADVISORY LTD,
1,0010N00004XKNGYQA5,AMPERSAND-US LTD,
2,0010N00004XKNGYQA5,AMPERSAND-US LTD,
1,0010N00004XKNAxQAP,AMPFORMATICS LTD.,
2,0010N00004XKNAxQAP,AMPFORMATICS LTD.,
2,001b000003OCeAbAAL,AMSA InfoSec Ltd,
1,001b000003VXeVKAA1,AMT Data Technologies Ltd
2,001b000003VXeVKAA1,AMT Data Technologies Ltd
1,0010N00004Pjx2NQAR,AMX SOLUTIONS LIMITED,
2,0010N00004Pjx2NQAR,AMX SOLUTIONS LIMITED,
2,001b000003g7zwwAAA,Amy McNichol Limited,
1,001b000003OCdQ7AAL,Anaeko
2,001b000003OCdQ7AAL,Anaeko
1,001b000003OCdy1AAD,Analyse-Concept Ltd
2,001b000003OCdy1AAD,Analyse-Concept Ltd
1,0010N00004Pjww6QAB,ANALYTICS 8 LTD
2,0010N00004Pjww6QAB,ANALYTICS 8 LTD
1,001b000003g7zxVAAQ,Anders+Kern UK Ltd
1,0010N00004W0g7dQAB,ANDERSON ANDERSON & BROWN CONSULTING LIMITED,
2,0010N00004W0g7dQAB,ANDERSON ANDERSON & BROWN CONSULTING LIMITED,
1,001b000003OCeBiAAL,ANDigital Limited,
2,001b000003g7zhLAAQ,ANDREW TECHNOLOGY,
2,001b000003OCeBkAAL,Angela Haber Limited,
2,001b000003g7zxHAAQ,Aniuu Ltd.,
2,001b000003g7zxQAAQ,AnJB Services Limited
1,001b000003OCfBQAA1,Annertech Ltd.,
2,001b000003OCfBQAA1,Annertech Ltd.,
1,001b000003OCcv1AAD,ANS Group Limited
2,001b000003OCdbPAAT,ANSEC IA Limited
2,0010N00004XKNDnQAP,ANSK PS LIMITED,
1,001b000003g7zhPAAQ,Anson Resolution,
2,001b000003g7zhPAAQ,Anson Resolution,
1,001b000003OCdy2AAD,ANSWER DIGITAL LIMITED
2,001b000003OCdy2AAD,ANSWER DIGITAL LIMITED
4,001b000003OCdy2AAD,ANSWER DIGITAL LIMITED
2,0010N00004XKN7bQAH,ANSWERS AND SOLUTIONS LTD,
3,0010N00004XKN7bQAH,ANSWERS AND SOLUTIONS LTD,
1,001b000003g7zv7AAA,Antelope IT Ltd,
2,001b000003g7zv7AAA,Antelope IT Ltd,
1,001b000003OCeBmAAL,Antillion Ltd,
3,001b000003OCeBmAAL,Antillion Ltd,
1,001b000003OCeBnAAL,ap16 Limited,
2,001b000003OCeBnAAL,ap16 Limited,
1,0010N00004Pjx4NQAR,APAAS APPLICATION PACKAGING SERVICES LIMITED,
2,0010N00004Pjx4NQAR,APAAS APPLICATION PACKAGING SERVICES LIMITED,
1,001b0000042nOXeAAM,Apache iX Ltd,
2,001b0000042nOXeAAM,Apache iX Ltd,
1,001b000003OCeBoAAL,Apadmi Ltd,
1,0010N00004XKNHUQA5,APATHIA LTD,
2,0010N00004XKNHUQA5,APATHIA LTD,
1,0010N00004XKN9DQAX,APEX MOBILE TECH (UK) LIMITED,
1,001b000003OCdcvAAD,Aphari Ltd
2,001b000003OCdcvAAD,Aphari Ltd
2,001b000003OCds5AAD,Apira Ltd
1,0010N00004XKNEUQA5,APM CORP LIMITED,
2,0010N00004XKNEUQA5,APM CORP LIMITED,
1,001b000003YNoMqAAL,APM GEO LIMITED,
2,001b000003YNoMqAAL,APM GEO LIMITED,
1,001b000003OCe1FAAT,APM Group,
2,001b000003OCe1FAAT,APM Group,
2,0010N00004XKN9ZQAX,APP SOFTWARE LTD,
1,001b000003s1ximAAA,Appian Software Switzerland LLC,
1,001b000003OCdUmAAL,Appirio
1,001b000003g7zx6AAA,Applied,
1,001b000003OCdF3AAL,APPSBROKER CONSULTING LTD
2,001b000003OCdF3AAL,APPSBROKER CONSULTING LTD
3,001b000003OCdF3AAL,APPSBROKER CONSULTING LTD
4,001b000003OCdF3AAL,APPSBROKER CONSULTING LTD
1,001b000003OCe5wAAD,APPtechnology Limited
2,001b000003OCe5wAAD,APPtechnology Limited
1,0010N00004PjxJgQAJ,APPVIA LTD,
2,0010N00004PjxJgQAJ,APPVIA LTD,
1,0010N00004XKNItQAP,APS LEARNING LTD,
2,0010N00004XKNItQAP,APS LEARNING LTD,
4,001b000003YNpMWAA1,APS PARTNERSHIP LIMITED,
1,0010N00004Pjww7QAB,APTEMUS LIMITED
2,0010N00004Pjww7QAB,APTEMUS LIMITED
1,001b000003OCdF4AAL,APTO SOLUTIONS LTD
2,001b000003OCdF4AAL,APTO SOLUTIONS LTD
1,001b000003YNqHaAAL,AQUENT LLC,
2,001b000003YNqHaAAL,AQUENT LLC,
2,001b000003OCeBrAAL,Arahi Content Limited,
1,0010N00004XKNHtQAP,ARC CHANGE PARTNERS LTD,
2,0010N00004XKNHtQAP,ARC CHANGE PARTNERS LTD,
1,001b000003OCeBsAAL,Arcadis LLP
2,001b000003OCeBsAAL,Arcadis LLP
1,001b000003OCdUpAAL,Arcanum Information Security Ltd
2,001b000003OCdUpAAL,Arcanum Information Security Ltd
1,001b000003YNqmMAAT,ARCH CONSULTING LIMITED
2,001b000003YNqmMAAT,ARCH CONSULTING LIMITED
2,0010N00004XKNEhQAP,ARCHILIZER LTD,
1,001b000003OCdF5AAL,ARCUS GLOBAL LTD,
1,001b000003OCdbTAAT,Ares Software UK Ltd
2,001b000003OCdbTAAT,Ares Software UK Ltd
1,001b0000042kodEAAQ,ARISHI MEDIA TECHNOLOGIES LTD,
2,001b0000042kodEAAQ,ARISHI MEDIA TECHNOLOGIES LTD,
1,001b000003OCe7kAAD,Arissian Ltd,
2,001b000003OCe7kAAD,Arissian Ltd,
1,001b000003OCe3qAAD,Arke Ltd
2,001b000003OCe3qAAD,Arke Ltd
1,001b000003qmL5cAAE,Armadillo Sec Ltd
2,001b000003qmL5cAAE,Armadillo Sec Ltd
1,001b000003g800cAAA,Armakuni Limited
2,001b000003g800cAAA,Armakuni Limited
1,001b000003YNsYkAAL,ARNO BUSINESS COMMUNICATIONS LIMITED,
2,001b000003YNsYkAAL,ARNO BUSINESS COMMUNICATIONS LIMITED,
1,001b000003qmL45AAE,Array Of Bytes,
2,001b000003qmL45AAE,Array Of Bytes,
1,001b000003g7zw4AAA,Arrow Project Management (ArrowPM),
2,001b000003g7zw4AAA,Arrow Project Management (ArrowPM),
1,0010N00004XKNJ4QAP,ARTEFACTO LLP,
1,001b000003OCe1kAAD,Arum Systems Ltd
2,001b000003OCe1kAAD,Arum Systems Ltd
1,001b000003OCeAcAAL,Arvato Ltd,
2,001b000003OCeAcAAL,Arvato Ltd,
1,001b000003OCdeOAAT,Aryaa Associates Limited
2,001b000003OCdeOAAT,Aryaa Associates Limited
1,0010N00004Pjx4OQAR,ARYASH SOLUTIONS LTD,
2,0010N00004Pjx4OQAR,ARYASH SOLUTIONS LTD,
1,001b000003YNrA0AAL,ASCENTAS GROUP LTD,
1,0010N00004XKNB1QAP,ASCENTIQ SOLUTIONS LIMITED,
2,0010N00004XKNB1QAP,ASCENTIQ SOLUTIONS LIMITED,
1,001b000003OCdUsAAL,Ascentor
2,001b000003OCdUsAAL,Ascentor
1,001b000003OCcauAAD,ASE Consulting
2,001b000003OCcauAAD,ASE Consulting
1,0010N00004XKNCVQA5,ASH DIGITAL LIMITED,
2,0010N00004XKNCVQA5,ASH DIGITAL LIMITED,
2,001b000003YNv2hAAD,ASHDOWN GROUP LIMITED,
1,001b000003OCdPRAA1,Ashton Court Group Ltd
2,001b000003OCdPRAA1,Ashton Court Group Ltd
1,001b000003VXegaAAD,ASI Data Science
1,0010N00004Pjx4PQAR,ASIELTEC LIMITED,
2,0010N00004Pjx4PQAR,ASIELTEC LIMITED,
4,0010N00004Pjx4PQAR,ASIELTEC LIMITED,
1,0010N00004XKN83QAH,ASK IT'S DONE LIMITED,
2,0010N00004XKN83QAH,ASK IT'S DONE LIMITED,
2,0010N00004PjxJYQAZ,ASPERA GmbH,
1,0010N00004F0KuhQAF,ASSENTIAN LIMITED,
2,0010N00004F0KuhQAF,ASSENTIAN LIMITED,
2,0010N00004XKNDWQA5,ASSERTIO CONSULTING LIMITED,
1,0010N00004Pjx1BQAR,ASSOCIATED INTERIM MANAGEMENT LIMITED,
2,0010N00004Pjx1BQAR,ASSOCIATED INTERIM MANAGEMENT LIMITED,
2,0010N00004XKN95QAH,AST SOLUTIONS LTD,
1,0010N00004Pjx4RQAR,ASTERIS SOLUTIONS LTD,
2,0010N00004Pjx4RQAR,ASTERIS SOLUTIONS LTD,
2,001b000003YNy3sAAD,ASTON INFORMATION SECURITY LIMITED,
1,001b000003OCdUtAAL,Astun Technology Limited
2,001b000003g802hAAA,ASX Consulting,
1,0010N00004RSvWXQA1,AT LEARNING LIMITED,
1,001b000003qmL63AAE,ATELIER7
2,001b000003qmL63AAE,ATELIER7
1,001b000003YNyYHAA1,ATEQ CONSULTING LIMITED,
2,001b000003YNyYHAA1,ATEQ CONSULTING LIMITED,
1,001b000003YNz0yAAD,ATHIUM LIMITED,
2,001b000003YNz0yAAD,ATHIUM LIMITED,
